
Note: No compatibility mode selected!


Circuit: * arm b per-instance integration, hardware item 8

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
k00_net2                           2.60627e-09
k00_omac                            4.9501e-09
k00_o329_7                          4.9501e-09
k00_o329_9                          4.9501e-09
k00_orx                             4.9501e-09
k00_rxout                          2.70603e-09
k01_edrv                           2.70603e-09
k01_epin                           2.70603e-09
k01_net1                            4.9501e-09
k01_n0                                     1.8
k01_n30                                    1.8
k01_n1                             2.70603e-09
k01_n2                                     1.8
k01_n3                             2.70603e-09
k01_n4                                     1.8
k01_n5                             2.70603e-09
k01_n6                                     1.8
k01_n7                             2.70603e-09
k01_n8                                     1.8
k01_n9                             2.70603e-09
k01_n10                                    1.8
k01_n11                            2.70603e-09
k01_n12                                    1.8
k01_n13                            2.70603e-09
k01_n14                                    1.8
k01_n15                            2.70603e-09
k01_n16                                    1.8
k01_n17                            2.70603e-09
k01_n18                                    1.8
k01_n19                            2.70603e-09
k01_n20                                    1.8
k01_n21                            2.70603e-09
k01_n22                                    1.8
k01_n23                            2.70603e-09
k01_n24                                    1.8
k01_n25                            2.70603e-09
k01_n26                                    1.8
k01_n27                            2.70603e-09
k01_n28                                    1.8
k01_n29                            2.70603e-09
k01_net2                           2.60627e-09
k01_omac                            4.9501e-09
k01_o336_7                          4.9501e-09
k01_o336_9                          4.9501e-09
k01_orx                             4.9501e-09
k01_rxout                          2.70603e-09
k02_edrv                           2.70603e-09
k02_epin                           2.70603e-09
k02_net1                            4.9501e-09
k02_n0                                     1.8
k02_n30                                    1.8
k02_n1                             2.70603e-09
k02_n2                                     1.8
k02_n3                             2.70603e-09
k02_n4                                     1.8
k02_n5                             2.70603e-09
k02_n6                                     1.8
k02_n7                             2.70603e-09
k02_n8                                     1.8
k02_n9                             2.70603e-09
k02_n10                                    1.8
k02_n11                            2.70603e-09
k02_n12                                    1.8
k02_n13                            2.70603e-09
k02_n14                                    1.8
k02_n15                            2.70603e-09
k02_n16                                    1.8
k02_n17                            2.70603e-09
k02_n18                                    1.8
k02_n19                            2.70603e-09
k02_n20                                    1.8
k02_n21                            2.70603e-09
k02_n22                                    1.8
k02_n23                            2.70603e-09
k02_n24                                    1.8
k02_n25                            2.70603e-09
k02_n26                                    1.8
k02_n27                            2.70603e-09
k02_n28                                    1.8
k02_n29                            2.70603e-09
k02_net2                           2.60627e-09
k02_omac                            4.9501e-09
k02_orx                             4.9501e-09
k02_rxout                          2.70603e-09
k03_edrv                           2.70603e-09
k03_epin                           2.70603e-09
k03_net1                            4.9501e-09
k03_n0                                     1.8
k03_n30                                    1.8
k03_n1                             2.70603e-09
k03_n2                                     1.8
k03_n3                             2.70603e-09
k03_n4                                     1.8
k03_n5                             2.70603e-09
k03_n6                                     1.8
k03_n7                             2.70603e-09
k03_n8                                     1.8
k03_n9                             2.70603e-09
k03_n10                                    1.8
k03_n11                            2.70603e-09
k03_n12                                    1.8
k03_n13                            2.70603e-09
k03_n14                                    1.8
k03_n15                            2.70603e-09
k03_n16                                    1.8
k03_n17                            2.70603e-09
k03_n18                                    1.8
k03_n19                            2.70603e-09
k03_n20                                    1.8
k03_n21                            2.70603e-09
k03_n22                                    1.8
k03_n23                            2.70603e-09
k03_n24                                    1.8
k03_n25                            2.70603e-09
k03_n26                                    1.8
k03_n27                            2.70603e-09
k03_n28                                    1.8
k03_n29                            2.70603e-09
k03_net2                           2.60627e-09
k03_omac                            4.9501e-09
k03_orx                             4.9501e-09
k03_rxout                          2.70603e-09
k04_edrv                           2.70603e-09
k04_epin                           2.70603e-09
k04_net1                            4.9501e-09
k04_n0                                     1.8
k04_n30                                    1.8
k04_n1                             2.70603e-09
k04_n2                                     1.8
k04_n3                             2.70603e-09
k04_n4                                     1.8
k04_n5                             2.70603e-09
k04_n6                                     1.8
k04_n7                             2.70603e-09
k04_n8                                     1.8
k04_n9                             2.70603e-09
k04_n10                                    1.8
k04_n11                            2.70603e-09
k04_n12                                    1.8
k04_n13                            2.70603e-09
k04_n14                                    1.8
k04_n15                            2.70603e-09
k04_n16                                    1.8
k04_n17                            2.70603e-09
k04_n18                                    1.8
k04_n19                            2.70603e-09
k04_n20                                    1.8
k04_n21                            2.70603e-09
k04_n22                                    1.8
k04_n23                            2.70603e-09
k04_n24                                    1.8
k04_n25                            2.70603e-09
k04_n26                                    1.8
k04_n27                            2.70603e-09
k04_n28                                    1.8
k04_n29                            2.70603e-09
k04_net2                           2.60627e-09
k04_omac                            4.9501e-09
k04_o339_11                         4.9501e-09
k04_o339_13                         4.9501e-09
k04_o339_33                         4.9501e-09
k04_orx                             4.9501e-09
k04_rxout                          2.70603e-09
k05_edrv                           2.70603e-09
k05_epin                           2.70603e-09
k05_net1                            4.9501e-09
k05_n0                                     1.8
k05_n30                                    1.8
k05_n1                             2.70603e-09
k05_n2                                     1.8
k05_n3                             2.70603e-09
k05_n4                                     1.8
k05_n5                             2.70603e-09
k05_n6                                     1.8
k05_n7                             2.70603e-09
k05_n8                                     1.8
k05_n9                             2.70603e-09
k05_n10                                    1.8
k05_n11                            2.70603e-09
k05_n12                                    1.8
k05_n13                            2.70603e-09
k05_n14                                    1.8
k05_n15                            2.70603e-09
k05_n16                                    1.8
k05_n17                            2.70603e-09
k05_n18                                    1.8
k05_n19                            2.70603e-09
k05_n20                                    1.8
k05_n21                            2.70603e-09
k05_n22                                    1.8
k05_n23                            2.70603e-09
k05_n24                                    1.8
k05_n25                            2.70603e-09
k05_n26                                    1.8
k05_n27                            2.70603e-09
k05_n28                                    1.8
k05_n29                            2.70603e-09
k05_net2                           2.60627e-09
k05_omac                            4.9501e-09
k05_orx                             4.9501e-09
k05_rxout                          2.70603e-09
k06_edrv                           2.70603e-09
k06_epin                           2.70603e-09
k06_net1                            4.9501e-09
k06_n0                                     1.8
k06_n30                                    1.8
k06_n1                             2.70603e-09
k06_n2                                     1.8
k06_n3                             2.70603e-09
k06_n4                                     1.8
k06_n5                             2.70603e-09
k06_n6                                     1.8
k06_n7                             2.70603e-09
k06_n8                                     1.8
k06_n9                             2.70603e-09
k06_n10                                    1.8
k06_n11                            2.70603e-09
k06_n12                                    1.8
k06_n13                            2.70603e-09
k06_n14                                    1.8
k06_n15                            2.70603e-09
k06_n16                                    1.8
k06_n17                            2.70603e-09
k06_n18                                    1.8
k06_n19                            2.70603e-09
k06_n20                                    1.8
k06_n21                            2.70603e-09
k06_n22                                    1.8
k06_n23                            2.70603e-09
k06_n24                                    1.8
k06_n25                            2.70603e-09
k06_n26                                    1.8
k06_n27                            2.70603e-09
k06_n28                                    1.8
k06_n29                            2.70603e-09
k06_net2                           2.60627e-09
k06_omac                            4.9501e-09
k06_orx                             4.9501e-09
k06_rxout                          2.70603e-09
k07_edrv                           2.70603e-09
k07_epin                           2.70603e-09
k07_net1                            4.9501e-09
k07_n0                                     1.8
k07_n30                                    1.8
k07_n1                             2.70603e-09
k07_n2                                     1.8
k07_n3                             2.70603e-09
k07_n4                                     1.8
k07_n5                             2.70603e-09
k07_n6                                     1.8
k07_n7                             2.70603e-09
k07_n8                                     1.8
k07_n9                             2.70603e-09
k07_n10                                    1.8
k07_n11                            2.70603e-09
k07_n12                                    1.8
k07_n13                            2.70603e-09
k07_n14                                    1.8
k07_n15                            2.70603e-09
k07_n16                                    1.8
k07_n17                            2.70603e-09
k07_n18                                    1.8
k07_n19                            2.70603e-09
k07_n20                                    1.8
k07_n21                            2.70603e-09
k07_n22                                    1.8
k07_n23                            2.70603e-09
k07_n24                                    1.8
k07_n25                            2.70603e-09
k07_n26                                    1.8
k07_n27                            2.70603e-09
k07_n28                                    1.8
k07_n29                            2.70603e-09
k07_net2                           2.60627e-09
k07_omac                            4.9501e-09
k07_orx                             4.9501e-09
k07_rxout                          2.70603e-09
k08_edrv                           2.70603e-09
k08_e327_8                         2.70603e-09
k08_e327_14                        2.70603e-09
k08_epin                           2.70603e-09
k08_net1                            4.9501e-09
k08_n0                                     1.8
k08_n30                                    1.8
k08_n1                             2.70603e-09
k08_n2                                     1.8
k08_n3                             2.70603e-09
k08_n4                                     1.8
k08_n5                             2.70603e-09
k08_n6                                     1.8
k08_n7                             2.70603e-09
k08_n8                                     1.8
k08_n9                             2.70603e-09
k08_n10                                    1.8
k08_n11                            2.70603e-09
k08_n12                                    1.8
k08_n13                            2.70603e-09
k08_n14                                    1.8
k08_n15                            2.70603e-09
k08_n16                                    1.8
k08_n17                            2.70603e-09
k08_n18                                    1.8
k08_n19                            2.70603e-09
k08_n20                                    1.8
k08_n21                            2.70603e-09
k08_n22                                    1.8
k08_n23                            2.70603e-09
k08_n24                                    1.8
k08_n25                            2.70603e-09
k08_n26                                    1.8
k08_n27                            2.70603e-09
k08_n28                                    1.8
k08_n29                            2.70603e-09
k08_net2                           2.60627e-09
k08_omac                            4.9501e-09
k08_o343_11                         4.9501e-09
k08_o343_13                         4.9501e-09
k08_orx                             4.9501e-09
k08_rxout                          2.70603e-09
k09_edrv                           2.70603e-09
k09_epin                           2.70603e-09
k09_net1                            4.9501e-09
k09_n0                                     1.8
k09_n30                                    1.8
k09_n1                             2.70603e-09
k09_n2                                     1.8
k09_n3                             2.70603e-09
k09_n4                                     1.8
k09_n5                             2.70603e-09
k09_n6                                     1.8
k09_n7                             2.70603e-09
k09_n8                                     1.8
k09_n9                             2.70603e-09
k09_n10                                    1.8
k09_n11                            2.70603e-09
k09_n12                                    1.8
k09_n13                            2.70603e-09
k09_n14                                    1.8
k09_n15                            2.70603e-09
k09_n16                                    1.8
k09_n17                            2.70603e-09
k09_n18                                    1.8
k09_n19                            2.70603e-09
k09_n20                                    1.8
k09_n21                            2.70603e-09
k09_n22                                    1.8
k09_n23                            2.70603e-09
k09_n24                                    1.8
k09_n25                            2.70603e-09
k09_n26                                    1.8
k09_n27                            2.70603e-09
k09_n28                                    1.8
k09_n29                            2.70603e-09
k09_net2                           2.60627e-09
k09_omac                            4.9501e-09
k09_o344_11                         4.9501e-09
k09_o344_13                         4.9501e-09
k09_o344_19                         4.9501e-09
k09_orx                             4.9501e-09
k09_rxout                          2.70603e-09
k10_edrv                           2.70603e-09
k10_epin                           2.70603e-09
k10_net1                            4.9501e-09
k10_n0                                     1.8
k10_n30                                    1.8
k10_n1                             2.70603e-09
k10_n2                                     1.8
k10_n3                             2.70603e-09
k10_n4                                     1.8
k10_n5                             2.70603e-09
k10_n6                                     1.8
k10_n7                             2.70603e-09
k10_n8                                     1.8
k10_n9                             2.70603e-09
k10_n10                                    1.8
k10_n11                            2.70603e-09
k10_n12                                    1.8
k10_n13                            2.70603e-09
k10_n14                                    1.8
k10_n15                            2.70603e-09
k10_n16                                    1.8
k10_n17                            2.70603e-09
k10_n18                                    1.8
k10_n19                            2.70603e-09
k10_n20                                    1.8
k10_n21                            2.70603e-09
k10_n22                                    1.8
k10_n23                            2.70603e-09
k10_n24                                    1.8
k10_n25                            2.70603e-09
k10_n26                                    1.8
k10_n27                            2.70603e-09
k10_n28                                    1.8
k10_n29                            2.70603e-09
k10_net2                           2.60627e-09
k10_omac                            4.9501e-09
k10_o330_11                         4.9501e-09
k10_o330_15                         4.9501e-09
k10_orx                             4.9501e-09
k10_rxout                          2.70603e-09
k11_edrv                           2.70603e-09
k11_epin                           2.70603e-09
k11_net1                            4.9501e-09
k11_n0                                     1.8
k11_n30                                    1.8
k11_n1                             2.70603e-09
k11_n2                                     1.8
k11_n3                             2.70603e-09
k11_n4                                     1.8
k11_n5                             2.70603e-09
k11_n6                                     1.8
k11_n7                             2.70603e-09
k11_n8                                     1.8
k11_n9                             2.70603e-09
k11_n10                                    1.8
k11_n11                            2.70603e-09
k11_n12                                    1.8
k11_n13                            2.70603e-09
k11_n14                                    1.8
k11_n15                            2.70603e-09
k11_n16                                    1.8
k11_n17                            2.70603e-09
k11_n18                                    1.8
k11_n19                            2.70603e-09
k11_n20                                    1.8
k11_n21                            2.70603e-09
k11_n22                                    1.8
k11_n23                            2.70603e-09
k11_n24                                    1.8
k11_n25                            2.70603e-09
k11_n26                                    1.8
k11_n27                            2.70603e-09
k11_n28                                    1.8
k11_n29                            2.70603e-09
k11_net2                           2.60627e-09
k11_omac                            4.9501e-09
k11_o331_11                         4.9501e-09
k11_orx                             4.9501e-09
k11_rxout                          2.70603e-09
k12_edrv                           2.70603e-09
k12_epin                           2.70603e-09
k12_net1                            4.9501e-09
k12_n0                                     1.8
k12_n30                                    1.8
k12_n1                             2.70603e-09
k12_n2                                     1.8
k12_n3                             2.70603e-09
k12_n4                                     1.8
k12_n5                             2.70603e-09
k12_n6                                     1.8
k12_n7                             2.70603e-09
k12_n8                                     1.8
k12_n9                             2.70603e-09
k12_n10                                    1.8
k12_n11                            2.70603e-09
k12_n12                                    1.8
k12_n13                            2.70603e-09
k12_n14                                    1.8
k12_n15                            2.70603e-09
k12_n16                                    1.8
k12_n17                            2.70603e-09
k12_n18                                    1.8
k12_n19                            2.70603e-09
k12_n20                                    1.8
k12_n21                            2.70603e-09
k12_n22                                    1.8
k12_n23                            2.70603e-09
k12_n24                                    1.8
k12_n25                            2.70603e-09
k12_n26                                    1.8
k12_n27                            2.70603e-09
k12_n28                                    1.8
k12_n29                            2.70603e-09
k12_net2                           2.60627e-09
k12_omac                            4.9501e-09
k12_o332_15                         4.9501e-09
k12_o332_31                         4.9501e-09
k12_orx                             4.9501e-09
k12_rxout                          2.70603e-09
k13_edrv                           2.70603e-09
k13_e317_8                         2.70603e-09
k13_e317_12                        2.70603e-09
k13_epin                           2.70603e-09
k13_net1                            4.9501e-09
k13_n0                                     1.8
k13_n30                                    1.8
k13_n1                             2.70603e-09
k13_n2                                     1.8
k13_n3                             2.70603e-09
k13_n4                                     1.8
k13_n5                             2.70603e-09
k13_n6                                     1.8
k13_n7                             2.70603e-09
k13_n8                                     1.8
k13_n9                             2.70603e-09
k13_n10                                    1.8
k13_n11                            2.70603e-09
k13_n12                                    1.8
k13_n13                            2.70603e-09
k13_n14                                    1.8
k13_n15                            2.70603e-09
k13_n16                                    1.8
k13_n17                            2.70603e-09
k13_n18                                    1.8
k13_n19                            2.70603e-09
k13_n20                                    1.8
k13_n21                            2.70603e-09
k13_n22                                    1.8
k13_n23                            2.70603e-09
k13_n24                                    1.8
k13_n25                            2.70603e-09
k13_n26                                    1.8
k13_n27                            2.70603e-09
k13_n28                                    1.8
k13_n29                            2.70603e-09
k13_net2                           2.60627e-09
k13_omac                            4.9501e-09
k13_orx                             4.9501e-09
k13_rxout                          2.70603e-09
k14_edrv                           2.70603e-09
k14_epin                           2.70603e-09
k14_net1                            4.9501e-09
k14_n0                                     1.8
k14_n30                                    1.8
k14_n1                             2.70603e-09
k14_n2                                     1.8
k14_n3                             2.70603e-09
k14_n4                                     1.8
k14_n5                             2.70603e-09
k14_n6                                     1.8
k14_n7                             2.70603e-09
k14_n8                                     1.8
k14_n9                             2.70603e-09
k14_n10                                    1.8
k14_n11                            2.70603e-09
k14_n12                                    1.8
k14_n13                            2.70603e-09
k14_n14                                    1.8
k14_n15                            2.70603e-09
k14_n16                                    1.8
k14_n17                            2.70603e-09
k14_n18                                    1.8
k14_n19                            2.70603e-09
k14_n20                                    1.8
k14_n21                            2.70603e-09
k14_n22                                    1.8
k14_n23                            2.70603e-09
k14_n24                                    1.8
k14_n25                            2.70603e-09
k14_n26                                    1.8
k14_n27                            2.70603e-09
k14_n28                                    1.8
k14_n29                            2.70603e-09
k14_net2                           2.60627e-09
k14_omac                            4.9501e-09
k14_orx                             4.9501e-09
k14_rxout                          2.70603e-09
k15_edrv                           2.70603e-09
k15_e319_12                        2.70603e-09
k15_epin                           2.70603e-09
k15_net1                            4.9501e-09
k15_n0                                     1.8
k15_n30                                    1.8
k15_n1                             2.70603e-09
k15_n2                                     1.8
k15_n3                             2.70603e-09
k15_n4                                     1.8
k15_n5                             2.70603e-09
k15_n6                                     1.8
k15_n7                             2.70603e-09
k15_n8                                     1.8
k15_n9                             2.70603e-09
k15_n10                                    1.8
k15_n11                            2.70603e-09
k15_n12                                    1.8
k15_n13                            2.70603e-09
k15_n14                                    1.8
k15_n15                            2.70603e-09
k15_n16                                    1.8
k15_n17                            2.70603e-09
k15_n18                                    1.8
k15_n19                            2.70603e-09
k15_n20                                    1.8
k15_n21                            2.70603e-09
k15_n22                                    1.8
k15_n23                            2.70603e-09
k15_n24                                    1.8
k15_n25                            2.70603e-09
k15_n26                                    1.8
k15_n27                            2.70603e-09
k15_n28                                    1.8
k15_n29                            2.70603e-09
k15_net2                           2.60627e-09
k15_omac                            4.9501e-09
k15_orx                             4.9501e-09
k15_rxout                          2.70603e-09
ven#branch                                   0
vone#branch                                  0
vdd#branch                        -1.92893e-09


No. of Data Rows : 80014
tp_c                =  3.150988e-08 targ=  4.061180e-08 trig=  9.101917e-09
hi_c                =  7.646669e-10 targ=  2.562152e-08 trig=  2.485686e-08
tp_r                =  3.504859e-08 targ=  4.493001e-08 trig=  9.881422e-09
hi_r                =  8.451571e-10 targ=  2.825088e-08 trig=  2.740572e-08
tp_k00              =  3.504875e-08 targ=  4.522524e-08 trig=  1.017648e-08
tq_k00              =  3.504875e-08 targ=  4.522751e-08 trig=  1.017875e-08
hi_k00              =  8.117358e-10 targ=  2.851257e-08 trig=  2.770084e-08
hx_k00              =  8.117134e-10 targ=  2.851482e-08 trig=  2.770311e-08
dr_k00              =  2.271904e-12 targ=  2.770311e-08 trig=  2.770084e-08
df_k00              =  2.249467e-12 targ=  2.851482e-08 trig=  2.851257e-08
sm_k00              =  2.184502e-10 targ=  2.782332e-08 trig=  2.760487e-08
sr_k00              =  2.185598e-10 targ=  2.782568e-08 trig=  2.760712e-08
tp_k01              =  3.504832e-08 targ=  4.516331e-08 trig=  1.011499e-08
tq_k01              =  3.504832e-08 targ=  4.516400e-08 trig=  1.011568e-08
hi_k01              =  8.269497e-10 targ=  2.846612e-08 trig=  2.763917e-08
hx_k01              =  8.269406e-10 targ=  2.846680e-08 trig=  2.763986e-08
dr_k01              =  6.914857e-13 targ=  2.763986e-08 trig=  2.763917e-08
df_k01              =  6.823837e-13 targ=  2.846680e-08 trig=  2.846612e-08
sm_k01              =  1.363478e-10 targ=  2.771533e-08 trig=  2.757898e-08
sr_k01              =  1.363593e-10 targ=  2.771602e-08 trig=  2.757966e-08
tp_k02              =  3.504823e-08 targ=  4.510570e-08 trig=  1.005747e-08
tq_k02              =  3.504823e-08 targ=  4.510578e-08 trig=  1.005755e-08
hi_k02              =  8.408725e-10 targ=  2.842248e-08 trig=  2.758160e-08
hx_k02              =  8.408610e-10 targ=  2.842254e-08 trig=  2.758168e-08
dr_k02              =  7.895825e-14 targ=  2.758168e-08 trig=  2.758160e-08
df_k02              =  6.740547e-14 targ=  2.842254e-08 trig=  2.842248e-08
sm_k02              =  5.708725e-11 targ=  2.761386e-08 trig=  2.755678e-08
sr_k02              =  5.708847e-11 targ=  2.761393e-08 trig=  2.755684e-08
tp_k03              =  3.504846e-08 targ=  4.511999e-08 trig=  1.007154e-08
tq_k03              =  3.504845e-08 targ=  4.512023e-08 trig=  1.007177e-08
hi_k03              =  8.381360e-10 targ=  2.843390e-08 trig=  2.759576e-08
hx_k03              =  8.381068e-10 targ=  2.843410e-08 trig=  2.759600e-08
dr_k03              =  2.332758e-13 targ=  2.759600e-08 trig=  2.759576e-08
df_k03              =  2.040986e-13 targ=  2.843410e-08 trig=  2.843390e-08
sm_k03              =  7.344765e-11 targ=  2.763693e-08 trig=  2.756348e-08
sr_k03              =  7.344433e-11 targ=  2.763713e-08 trig=  2.756369e-08
tp_k04              =  3.504808e-08 targ=  4.521953e-08 trig=  1.017145e-08
tq_k04              =  3.504808e-08 targ=  4.522255e-08 trig=  1.017448e-08
hi_k04              =  8.042105e-10 targ=  2.849970e-08 trig=  2.769549e-08
hx_k04              =  8.041759e-10 targ=  2.850268e-08 trig=  2.769851e-08
dr_k04              =  3.022621e-12 targ=  2.769851e-08 trig=  2.769549e-08
df_k04              =  2.988008e-12 targ=  2.850268e-08 trig=  2.849970e-08
sm_k04              =  2.567950e-10 targ=  2.783966e-08 trig=  2.758286e-08
sr_k04              =  2.571643e-10 targ=  2.784301e-08 trig=  2.758585e-08
tp_k05              =  3.504790e-08 targ=  4.516620e-08 trig=  1.011830e-08
tq_k05              =  3.504790e-08 targ=  4.516677e-08 trig=  1.011887e-08
hi_k05              =  8.198141e-10 targ=  2.846204e-08 trig=  2.764223e-08
hx_k05              =  8.198069e-10 targ=  2.846260e-08 trig=  2.764280e-08
dr_k05              =  5.705157e-13 targ=  2.764280e-08 trig=  2.764223e-08
df_k05              =  5.632615e-13 targ=  2.846260e-08 trig=  2.846204e-08
sm_k05              =  1.750739e-10 targ=  2.774020e-08 trig=  2.756513e-08
sr_k05              =  1.750938e-10 targ=  2.774078e-08 trig=  2.756569e-08
tp_k06              =  3.504791e-08 targ=  4.510547e-08 trig=  1.005756e-08
tq_k06              =  3.504791e-08 targ=  4.510567e-08 trig=  1.005776e-08
hi_k06              =  8.354012e-10 targ=  2.841690e-08 trig=  2.758150e-08
hx_k06              =  8.353774e-10 targ=  2.841709e-08 trig=  2.758171e-08
dr_k06              =  2.060570e-13 targ=  2.758171e-08 trig=  2.758150e-08
df_k06              =  1.822736e-13 targ=  2.841709e-08 trig=  2.841690e-08
sm_k06              =  9.096589e-11 targ=  2.763263e-08 trig=  2.754167e-08
sr_k06              =  9.097243e-11 targ=  2.763282e-08 trig=  2.754184e-08
tp_k07              =  3.504795e-08 targ=  4.511045e-08 trig=  1.006249e-08
tq_k07              =  3.504795e-08 targ=  4.511080e-08 trig=  1.006285e-08
hi_k07              =  8.339434e-10 targ=  2.842040e-08 trig=  2.758646e-08
hx_k07              =  8.339108e-10 targ=  2.842073e-08 trig=  2.758681e-08
dr_k07              =  3.569182e-13 targ=  2.758681e-08 trig=  2.758646e-08
df_k07              =  3.242656e-13 targ=  2.842073e-08 trig=  2.842040e-08
sm_k07              =  9.783670e-11 targ=  2.764120e-08 trig=  2.754337e-08
sr_k07              =  9.783423e-11 targ=  2.764152e-08 trig=  2.754369e-08
tp_k08              =  3.504882e-08 targ=  4.539483e-08 trig=  1.034600e-08
tq_k08              =  3.504882e-08 targ=  4.540394e-08 trig=  1.035511e-08
hi_k08              =  7.331615e-10 targ=  2.860358e-08 trig=  2.787041e-08
hx_k08              =  7.330681e-10 targ=  2.861260e-08 trig=  2.787953e-08
dr_k08              =  9.112726e-12 targ=  2.787953e-08 trig=  2.787041e-08
df_k08              =  9.019337e-12 targ=  2.861260e-08 trig=  2.860358e-08
sm_k08              =  4.683600e-10 targ=  2.813420e-08 trig=  2.766584e-08
sr_k08              =  4.685156e-10 targ=  2.814336e-08 trig=  2.767485e-08
tp_k09              =  3.504846e-08 targ=  4.522083e-08 trig=  1.017237e-08
tq_k09              =  3.504846e-08 targ=  4.522270e-08 trig=  1.017425e-08
hi_k09              =  8.109898e-10 targ=  2.850759e-08 trig=  2.769660e-08
hx_k09              =  8.109640e-10 targ=  2.850943e-08 trig=  2.769847e-08
dr_k09              =  1.872421e-12 targ=  2.769847e-08 trig=  2.769660e-08
df_k09              =  1.846594e-12 targ=  2.850943e-08 trig=  2.850759e-08
sm_k09              =  2.224781e-10 targ=  2.782146e-08 trig=  2.759898e-08
sr_k09              =  2.226269e-10 targ=  2.782345e-08 trig=  2.760082e-08
tp_k10              =  3.504844e-08 targ=  4.516215e-08 trig=  1.011371e-08
tq_k10              =  3.504844e-08 targ=  4.516285e-08 trig=  1.011442e-08
hi_k10              =  8.280474e-10 targ=  2.846599e-08 trig=  2.763795e-08
hx_k10              =  8.279950e-10 targ=  2.846664e-08 trig=  2.763865e-08
dr_k10              =  7.028348e-13 targ=  2.763865e-08 trig=  2.763795e-08
df_k10              =  6.503571e-13 targ=  2.846664e-08 trig=  2.846599e-08
sm_k10              =  1.319834e-10 targ=  2.771205e-08 trig=  2.758006e-08
sr_k10              =  1.320192e-10 targ=  2.771273e-08 trig=  2.758071e-08
tp_k11              =  3.504894e-08 targ=  4.512964e-08 trig=  1.008070e-08
tq_k11              =  3.504894e-08 targ=  4.513008e-08 trig=  1.008114e-08
hi_k11              =  8.335817e-10 targ=  2.843876e-08 trig=  2.760518e-08
hx_k11              =  8.335350e-10 targ=  2.843914e-08 trig=  2.760561e-08
dr_k11              =  4.343231e-13 targ=  2.760561e-08 trig=  2.760518e-08
df_k11              =  3.876054e-13 targ=  2.843914e-08 trig=  2.843876e-08
sm_k11              =  1.000563e-10 targ=  2.766116e-08 trig=  2.756111e-08
sr_k11              =  1.000537e-10 targ=  2.766155e-08 trig=  2.756149e-08
tp_k12              =  3.504854e-08 targ=  4.526674e-08 trig=  1.021821e-08
tq_k12              =  3.504854e-08 targ=  4.526851e-08 trig=  1.021997e-08
