
Note: No compatibility mode selected!


Circuit: * pre-silicon lumped-c go/no-go: control (no parasitics), ss 100c 1.6v

Doing analysis at TEMP = 100.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: Starting dynamic gmin stepping
Warning: Dynamic gmin stepping failed
Note: Starting true gmin stepping
Note: True gmin stepping completed

Initial Transient Solution
--------------------------

Node                                   Voltage
x12_n3                             4.89366e-09
x12_n4                                     1.6
x12_n5                             4.89366e-09
x12_n6                                     1.6
x12_n7                             4.89366e-09
x12_n8                                     1.6
x12_n9                             4.89366e-09
x12_n10                                    1.6
x12_n11                            4.89366e-09
x12_n12                                    1.6
x12_n13                            4.89366e-09
x12_n14                                    1.6
x12_n15                            4.89366e-09
x12_n16                                    1.6
x12_n17                            4.89366e-09
x12_n18                                    1.6
x12_n19                            4.89366e-09
x12_n20                                    1.6
x12_n21                            4.89366e-09
x12_n22                                    1.6
x12_n23                            4.89366e-09
x12_n24                                    1.6
x12_n25                            4.89366e-09
x12_n26                                    1.6
x12_n27                            4.89366e-09
x12_n28                                    1.6
x12_n29                            4.89366e-09
x12_out                            6.06323e-09
x13_n0                                     1.6
x13_n30                                    1.6
x13_n1                             4.89366e-09
x13_n2                                     1.6
x13_n3                             4.89366e-09
x13_n4                                     1.6
x13_n5                             4.89366e-09
x13_n6                                     1.6
x13_n7                             4.89366e-09
x13_n8                                     1.6
x13_n9                             4.89366e-09
x13_n10                                    1.6
x13_n11                            4.89366e-09
x13_n12                                    1.6
x13_n13                            4.89366e-09
x13_n14                                    1.6
x13_n15                            4.89366e-09
x13_n16                                    1.6
x13_n17                            4.89366e-09
x13_n18                                    1.6
x13_n19                            4.89366e-09
x13_n20                                    1.6
x13_n21                            4.89366e-09
x13_n22                                    1.6
x13_n23                            4.89366e-09
x13_n24                                    1.6
x13_n25                            4.89366e-09
x13_n26                                    1.6
x13_n27                            4.89366e-09
x13_n28                                    1.6
x13_n29                            4.89366e-09
x13_out                            6.06323e-09
x14_n0                                     1.6
x14_n30                                    1.6
x14_n1                             4.89366e-09
x14_n2                                     1.6
x14_n3                             4.89366e-09
x14_n4                                     1.6
x14_n5                             4.89366e-09
x14_n6                                     1.6
x14_n7                             4.89366e-09
x14_n8                                     1.6
x14_n9                             4.89366e-09
x14_n10                                    1.6
x14_n11                            4.89366e-09
x14_n12                                    1.6
x14_n13                            4.89366e-09
x14_n14                                    1.6
x14_n15                            4.89366e-09
x14_n16                                    1.6
x14_n17                            4.89366e-09
x14_n18                                    1.6
x14_n19                            4.89366e-09
x14_n20                                    1.6
x14_n21                            4.89366e-09
x14_n22                                    1.6
x14_n23                            4.89366e-09
x14_n24                                    1.6
x14_n25                            4.89366e-09
x14_n26                                    1.6
x14_n27                            4.89366e-09
x14_n28                                    1.6
x14_n29                            4.89366e-09
x14_out                            6.06323e-09
x15_n0                                     1.6
x15_n30                                    1.6
x15_n1                             4.89366e-09
x15_n2                                     1.6
x15_n3                             4.89366e-09
x15_n4                                     1.6
x15_n5                             4.89366e-09
x15_n6                                     1.6
x15_n7                             4.89366e-09
x15_n8                                     1.6
x15_n9                             4.89366e-09
x15_n10                                    1.6
x15_n11                            4.89366e-09
x15_n12                                    1.6
x15_n13                            4.89366e-09
x15_n14                                    1.6
x15_n15                            4.89366e-09
x15_n16                                    1.6
x15_n17                            4.89366e-09
x15_n18                                    1.6
x15_n19                            4.89366e-09
x15_n20                                    1.6
x15_n21                            4.89366e-09
x15_n22                                    1.6
x15_n23                            4.89366e-09
x15_n24                                    1.6
x15_n25                            4.89366e-09
x15_n26                                    1.6
x15_n27                            4.89366e-09
x15_n28                                    1.6
x15_n29                            4.89366e-09
x15_out                            6.06323e-09
ven#branch                                   0
vdd#branch                        -1.06816e-09


No. of Data Rows : 60014
tp0                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp1                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp2                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp3                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp4                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp5                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp6                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp7                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp8                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp9                 =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp10                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp11                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp12                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp13                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp14                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
tp15                =  6.189259e-08 targ=  7.718984e-08 trig=  1.529725e-08
f0 = 3.231405e+08
f1 = 3.231405e+08
f2 = 3.231405e+08
f3 = 3.231405e+08
f4 = 3.231405e+08
f5 = 3.231405e+08
f6 = 3.231405e+08
f7 = 3.231405e+08
f8 = 3.231405e+08
f9 = 3.231405e+08
f10 = 3.231405e+08
f11 = 3.231405e+08
f12 = 3.231405e+08
f13 = 3.231405e+08
f14 = 3.231405e+08
f15 = 3.231405e+08
Note: Simulation executed from .control section 
